timestamp	branch_code	payment_terminal_id	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_total_thb	payment_method	loyalty_tier_at_purchase	schema_version
2025-11-30T12:39:58+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30000094	1	SKU-MASS-071	1	12900.00	0.00	credit_card	none	2
2025-11-30T15:58:42+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30002082	1	SKU-MASS-071	1	12900.00	0.00	cash	none	2
2025-11-30T17:39:55+07:00	BKK-CTW	BKK-CTW-POS-03	TXN-202511-30004643	1	SKU-MASS-062	1	4900.00	0.00	credit_card	none	2
2025-11-30T12:59:56+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30005306	1	SKU-MASS-030	1	4900.00	0.00	cash	none	2
2025-11-30T18:59:25+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30006783	1	SKU-MASS-024	1	8500.00	0.00	debit_card	none	2
2025-11-30T18:59:25+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30006783	2	SKU-MASS-018	1	24900.00	0.00	debit_card	none	2
2025-11-30T18:59:25+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30006783	3	SKU-MASS-071	1	12900.00	0.00	debit_card	none	2
2025-11-30T18:59:25+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30006783	4	SKU-MASS-088	1	8500.00	0.00	debit_card	none	2
2025-11-30T18:59:25+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30006783	5	DN-LT-010	1	84900.00	0.00	debit_card	none	2
2025-11-30T18:59:25+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30006783	6	SKU-MASS-049	1	29900.00	0.00	debit_card	none	2
2025-11-30T09:55:00+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30007941	1	SKU-MASS-016	1	8500.00	0.00	mobile_wallet	none	2
2025-11-30T12:31:38+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30009302	1	SKU-MASS-014	1	4900.00	0.00	cash	none	2
2025-11-30T11:34:20+07:00	BKK-CTW	BKK-CTW-POS-03	TXN-202511-30011869	1	SKU-MASS-036	1	6900.00	0.00	cash	none	2
2025-11-30T09:58:26+07:00	BKK-CTW	BKK-CTW-POS-03	TXN-202511-30012943	1	SKU-MASS-031	1	12900.00	0.00	mobile_wallet	none	2
2025-11-30T19:30:33+07:00	BKK-CTW	BKK-CTW-POS-03	TXN-202511-30017226	1	SKU-MASS-099	1	55900.00	0.00	credit_card	none	2
2025-11-30T18:44:56+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30018639	1	SKU-MASS-060	1	6900.00	0.00	credit_card	none	2
2025-11-30T09:15:47+07:00	BKK-CTW	BKK-CTW-POS-01	TXN-202511-30019243	1	SKU-MASS-040	1	8500.00	0.00	debit_card	none	2
2025-11-30T21:50:21+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30021594	1	SKU-MASS-074	1	24900.00	0.00	debit_card	none	2
2025-11-30T21:50:21+07:00	BKK-CTW	BKK-CTW-POS-02	TXN-202511-30021594	2	SKU-MASS-067	1	55900.00	0.00	debit_card	none	2
2025-11-30T21:13:40+07:00	BKK-CTW	BKK-CTW-POS-03	TXN-202511-30025948	1	SKU-MASS-013	1	18900.00	0.00	debit_card	none	2
2025-11-30T21:13:40+07:00	BKK-CTW	BKK-CTW-POS-03	TXN-202511-30025948	2	SKU-MASS-071	1	12900.00	0.00	debit_card	none	2
2025-11-30T21:13:40+07:00	BKK-CTW	BKK-CTW-POS-03	TXN-202511-30025948	3	SKU-MASS-091	1	55900.00	0.00	debit_card	none	2
2025-11-30T21:13:40+07:00	BKK-CTW	BKK-CTW-POS-03	TXN-202511-30025948	4	SKU-MASS-063	1	12900.00	0.00	debit_card	none	2
2025-11-30T20:37:39+07:00	BKK-CTW	BKK-CTW-POS-01	TXN-202511-30029234	1	SKU-MASS-021	1	18900.00	0.00	debit_card	none	2
2025-11-30T20:37:39+07:00	BKK-CTW	BKK-CTW-POS-01	TXN-202511-30029234	2	SKU-MASS-036	1	6900.00	0.00	debit_card	none	2
