timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2024-11-26T12:51:07+07:00	BKK-CTW	TXN-202411-26000619	1	SKU-MASS-067	1	55900.00	0.00	mobile_wallet	1
2024-11-26T12:51:07+07:00	BKK-CTW	TXN-202411-26000619	2	SKU-MASS-094	1	4900.00	0.00	mobile_wallet	1
2024-11-26T10:34:50+07:00	BKK-CTW	TXN-202411-26000894	1	SKU-MASS-051	1	55900.00	0.00	mobile_wallet	1
2024-11-26T09:21:13+07:00	BKK-CTW	TXN-202411-26001961	1	SKU-MASS-016	1	8500.00	0.00	mobile_wallet	1
2024-11-26T19:09:00+07:00	BKK-CTW	TXN-202411-26002799	1	SKU-MASS-046	1	4900.00	0.00	mobile_wallet	1
2024-11-26T19:09:00+07:00	BKK-CTW	TXN-202411-26002799	2	SKU-MASS-063	1	12900.00	0.00	mobile_wallet	1
2024-11-26T13:37:36+07:00	BKK-CTW	TXN-202411-26007073	1	SKU-MASS-028	1	6900.00	0.00	credit_card	1
2024-11-26T13:37:36+07:00	BKK-CTW	TXN-202411-26007073	2	SKU-MASS-100	1	6900.00	0.00	credit_card	1
2024-11-26T13:37:36+07:00	BKK-CTW	TXN-202411-26007073	3	SKU-MASS-101	1	18900.00	0.00	credit_card	1
2024-11-26T08:28:27+07:00	BKK-CTW	TXN-202411-26007320	1	SKU-MASS-042	1	24900.00	0.00	mobile_wallet	1
2024-11-26T16:15:16+07:00	BKK-CTW	TXN-202411-26011644	1	SKU-MASS-043	1	55900.00	0.00	cash	1
2024-11-26T15:25:42+07:00	BKK-CTW	TXN-202411-26015130	1	SKU-MASS-098	1	24900.00	0.00	mobile_wallet	1
2024-11-26T17:43:25+07:00	BKK-CTW	TXN-202411-26016140	1	SKU-MASS-065	1	29900.00	0.00	credit_card	1
2024-11-26T16:35:48+07:00	BKK-CTW	TXN-202411-26018692	1	SKU-MASS-087	1	12900.00	0.00	credit_card	1
2024-11-26T16:35:48+07:00	BKK-CTW	TXN-202411-26018692	2	SKU-MASS-108	1	6900.00	0.00	credit_card	1
2024-11-26T20:16:35+07:00	BKK-CTW	TXN-202411-26026281	1	SKU-MASS-047	1	12900.00	0.00	mobile_wallet	1
2024-11-26T20:16:35+07:00	BKK-CTW	TXN-202411-26026281	2	SKU-MASS-046	1	4900.00	0.00	mobile_wallet	1
2024-11-26T12:04:09+07:00	BKK-CTW	TXN-202411-26027017	1	SKU-MASS-056	1	8500.00	0.00	credit_card	1
