timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2024-04-03T18:01:16+07:00	KKC-CTRL	TXN-202404-03000062	1	SKU-MASS-046	1	4900.00	0.00	credit_card	1
2024-04-03T13:20:15+07:00	KKC-CTRL	TXN-202404-03004050	1	SKU-MASS-106	1	24900.00	0.00	credit_card	1
2024-04-03T13:20:15+07:00	KKC-CTRL	TXN-202404-03004050	2	SKU-MASS-050	1	24900.00	0.00	credit_card	1
2024-04-03T13:20:15+07:00	KKC-CTRL	TXN-202404-03004050	3	SKU-MASS-013	1	18900.00	0.00	credit_card	1
2024-04-03T13:20:15+07:00	KKC-CTRL	TXN-202404-03004050	4	SKU-MASS-053	1	18900.00	0.00	credit_card	1
2024-04-03T16:53:55+07:00	KKC-CTRL	TXN-202404-03007647	1	SKU-MASS-099	1	55900.00	0.00	credit_card	1
2024-04-03T16:53:55+07:00	KKC-CTRL	TXN-202404-03007647	2	SKU-MASS-040	1	8500.00	0.00	credit_card	1
2024-04-03T16:53:55+07:00	KKC-CTRL	TXN-202404-03007647	3	SKU-MASS-007	1	12900.00	0.00	credit_card	1
2024-04-03T10:09:05+07:00	KKC-CTRL	TXN-202404-03013341	1	SKU-MASS-098	1	24900.00	0.00	debit_card	1
2024-04-03T21:15:16+07:00	KKC-CTRL	TXN-202404-03020081	1	SKU-MASS-089	1	29900.00	0.00	credit_card	1
2024-04-03T21:15:16+07:00	KKC-CTRL	TXN-202404-03020081	2	SKU-MASS-009	1	29900.00	0.00	credit_card	1
2024-04-03T21:15:16+07:00	KKC-CTRL	TXN-202404-03020081	3	SKU-MASS-057	1	29900.00	0.00	credit_card	1
2024-04-03T21:15:16+07:00	KKC-CTRL	TXN-202404-03020081	4	SKU-MASS-059	1	55900.00	0.00	credit_card	1
2024-04-03T11:38:16+07:00	KKC-CTRL	TXN-202404-03025260	1	SKU-MASS-098	1	24900.00	0.00	cash	1
