timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2024-08-28T08:10:16+07:00	BKK-SIAM	TXN-202408-28000593	1	SKU-MASS-018	1	24900.00	0.00	credit_card	1
2024-08-28T08:10:16+07:00	BKK-SIAM	TXN-202408-28000593	2	NT-LT-001	1	42900.00	0.00	credit_card	1
2024-08-28T11:04:59+07:00	BKK-SIAM	TXN-202408-28000999	1	SKU-MASS-060	1	6900.00	0.00	mobile_wallet	1
2024-08-28T11:04:59+07:00	BKK-SIAM	TXN-202408-28000999	2	SKU-MASS-040	1	8500.00	0.00	mobile_wallet	1
2024-08-28T21:43:07+07:00	BKK-SIAM	TXN-202408-28001703	1	SKU-MASS-022	1	4900.00	0.00	cash	1
2024-08-28T21:43:07+07:00	BKK-SIAM	TXN-202408-28001703	2	SKU-MASS-102	1	4900.00	0.00	cash	1
2024-08-28T21:43:07+07:00	BKK-SIAM	TXN-202408-28001703	3	SKU-MASS-069	1	18900.00	0.00	cash	1
2024-08-28T21:43:07+07:00	BKK-SIAM	TXN-202408-28001703	4	SKU-MASS-053	1	18900.00	0.00	cash	1
2024-08-28T21:43:07+07:00	BKK-SIAM	TXN-202408-28001703	5	SKU-MASS-088	1	8500.00	0.00	cash	1
2024-08-28T16:50:12+07:00	BKK-SIAM	TXN-202408-28002170	1	SKU-MASS-011	1	55900.00	0.00	mobile_wallet	1
2024-08-28T13:08:44+07:00	BKK-SIAM	TXN-202408-28004119	1	SKU-MASS-044	1	6900.00	0.00	cash	1
2024-08-28T20:58:42+07:00	BKK-SIAM	TXN-202408-28004284	1	SKU-MASS-033	1	29900.00	0.00	debit_card	1
2024-08-28T21:55:36+07:00	BKK-SIAM	TXN-202408-28004313	1	SKU-MASS-033	1	29900.00	0.00	cash	1
2024-08-28T21:55:36+07:00	BKK-SIAM	TXN-202408-28004313	2	SKU-MASS-055	1	12900.00	0.00	cash	1
2024-08-28T21:55:36+07:00	BKK-SIAM	TXN-202408-28004313	3	SKU-MASS-020	1	6900.00	0.00	cash	1
2024-08-28T19:37:24+07:00	BKK-SIAM	TXN-202408-28007314	1	SKU-MASS-086	1	4900.00	0.00	cash	1
2024-08-28T19:37:24+07:00	BKK-SIAM	TXN-202408-28007314	2	SKU-MASS-011	1	55900.00	0.00	cash	1
2024-08-28T19:37:24+07:00	BKK-SIAM	TXN-202408-28007314	3	SKU-MASS-063	1	12900.00	0.00	cash	1
2024-08-28T10:36:01+07:00	BKK-SIAM	TXN-202408-28007536	1	SKU-MASS-076	1	6900.00	0.00	cash	1
2024-08-28T18:13:13+07:00	BKK-SIAM	TXN-202408-28009013	1	SKU-MASS-071	1	12900.00	0.00	mobile_wallet	1
2024-08-28T14:41:48+07:00	BKK-SIAM	TXN-202408-28009444	1	SKU-STD-001	1	12900.00	0.00	cash	1
2024-08-28T14:05:32+07:00	BKK-SIAM	TXN-202408-28009516	1	SKU-MASS-086	1	4900.00	0.00	mobile_wallet	1
2024-08-28T14:05:32+07:00	BKK-SIAM	TXN-202408-28009516	2	SKU-MASS-023	1	12900.00	0.00	mobile_wallet	1
2024-08-28T19:44:38+07:00	BKK-SIAM	TXN-202408-28010036	1	SKU-MASS-059	1	55900.00	0.00	credit_card	1
2024-08-28T19:44:38+07:00	BKK-SIAM	TXN-202408-28010036	2	SKU-MASS-069	1	18900.00	0.00	credit_card	1
2024-08-28T19:44:38+07:00	BKK-SIAM	TXN-202408-28010036	3	SKU-MASS-078	1	4900.00	0.00	credit_card	1
2024-08-28T19:44:38+07:00	BKK-SIAM	TXN-202408-28010036	4	SKU-MASS-015	1	12900.00	0.00	credit_card	1
2024-08-28T19:44:38+07:00	BKK-SIAM	TXN-202408-28010036	5	SKU-MASS-107	1	55900.00	0.00	credit_card	1
2024-08-28T19:44:38+07:00	BKK-SIAM	TXN-202408-28010036	6	SKU-MASS-075	1	55900.00	0.00	credit_card	1
2024-08-28T19:44:38+07:00	BKK-SIAM	TXN-202408-28010036	7	SKU-MASS-033	1	29900.00	0.00	credit_card	1
2024-08-28T17:59:17+07:00	BKK-SIAM	TXN-202408-28010723	1	SKU-MASS-097	1	29900.00	0.00	credit_card	1
2024-08-28T18:36:59+07:00	BKK-SIAM	TXN-202408-28011662	1	SKU-MASS-017	1	29900.00	0.00	cash	1
2024-08-28T18:36:59+07:00	BKK-SIAM	TXN-202408-28011662	2	SKU-MASS-101	1	18900.00	0.00	cash	1
2024-08-28T09:23:09+07:00	BKK-SIAM	TXN-202408-28012283	1	SKU-MASS-098	1	24900.00	0.00	credit_card	1
2024-08-28T16:19:55+07:00	BKK-SIAM	TXN-202408-28014930	1	SKU-MASS-014	1	4900.00	0.00	cash	1
2024-08-28T10:34:19+07:00	BKK-SIAM	TXN-202408-28015027	1	SKU-MASS-086	1	4900.00	0.00	credit_card	1
2024-08-28T10:34:19+07:00	BKK-SIAM	TXN-202408-28015027	2	SKU-MASS-033	1	29900.00	0.00	credit_card	1
2024-08-28T10:34:19+07:00	BKK-SIAM	TXN-202408-28015027	3	SKU-MASS-100	1	6900.00	0.00	credit_card	1
2024-08-28T10:34:19+07:00	BKK-SIAM	TXN-202408-28015027	4	SKU-MASS-068	1	6900.00	0.00	credit_card	1
2024-08-28T10:34:19+07:00	BKK-SIAM	TXN-202408-28015027	5	SKU-MASS-078	1	4900.00	0.00	credit_card	1
2024-08-28T10:34:19+07:00	BKK-SIAM	TXN-202408-28015027	6	SKU-MASS-015	1	12900.00	0.00	credit_card	1
2024-08-28T11:14:43+07:00	BKK-SIAM	TXN-202408-28017093	1	SKU-MASS-041	1	29900.00	0.00	credit_card	1
2024-08-28T14:24:55+07:00	BKK-SIAM	TXN-202408-28019561	1	SKU-MASS-019	1	55900.00	0.00	cash	1
2024-08-28T14:32:50+07:00	BKK-SIAM	TXN-202408-28020068	1	SKU-MASS-077	1	18900.00	0.00	mobile_wallet	1
2024-08-28T08:06:29+07:00	BKK-SIAM	TXN-202408-28024266	1	SKU-MASS-085	1	18900.00	0.00	cash	1
2024-08-28T08:06:29+07:00	BKK-SIAM	TXN-202408-28024266	2	SKU-MASS-098	1	24900.00	0.00	cash	1
2024-08-28T11:58:04+07:00	BKK-SIAM	TXN-202408-28024662	1	SKU-MASS-063	1	12900.00	0.00	cash	1
2024-08-28T11:58:04+07:00	BKK-SIAM	TXN-202408-28024662	2	SKU-MASS-102	1	4900.00	0.00	cash	1
2024-08-28T11:58:04+07:00	BKK-SIAM	TXN-202408-28024662	3	SKU-MASS-048	1	8500.00	0.00	cash	1
2024-08-28T11:42:13+07:00	BKK-SIAM	TXN-202408-28027470	1	SKU-MASS-098	1	24900.00	0.00	debit_card	1
