timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2025-02-24T09:12:09+07:00	BKK-CTW	TXN-202502-24000412	1	SKU-MASS-036	1	6900.00	0.00	credit_card	1
2025-02-24T09:12:09+07:00	BKK-CTW	TXN-202502-24000412	2	SKU-MASS-094	1	4900.00	0.00	credit_card	1
2025-02-24T09:12:09+07:00	BKK-CTW	TXN-202502-24000412	3	NT-LT-001	1	42900.00	0.00	credit_card	1
2025-02-24T09:12:09+07:00	BKK-CTW	TXN-202502-24000412	4	SKU-MASS-110	1	4900.00	0.00	credit_card	1
2025-02-24T13:06:13+07:00	BKK-CTW	TXN-202502-24001095	1	SKU-MASS-025	1	29900.00	0.00	mobile_wallet	1
2025-02-24T21:27:09+07:00	BKK-CTW	TXN-202502-24001625	1	SKU-MASS-100	1	6900.00	0.00	cash	1
2025-02-24T15:11:04+07:00	BKK-CTW	TXN-202502-24002491	1	SKU-MASS-107	1	55900.00	0.00	credit_card	1
2025-02-24T15:11:04+07:00	BKK-CTW	TXN-202502-24002491	2	SKU-MASS-040	1	8500.00	0.00	credit_card	1
2025-02-24T17:50:56+07:00	BKK-CTW	TXN-202502-24002730	1	SKU-MASS-080	1	8500.00	0.00	credit_card	1
2025-02-24T17:50:56+07:00	BKK-CTW	TXN-202502-24002730	2	SKU-MASS-053	1	18900.00	0.00	credit_card	1
2025-02-24T17:50:56+07:00	BKK-CTW	TXN-202502-24002730	3	SKU-MASS-092	1	6900.00	0.00	credit_card	1
2025-02-24T17:50:56+07:00	BKK-CTW	TXN-202502-24002730	4	SKU-MASS-013	1	18900.00	0.00	credit_card	1
2025-02-24T17:50:56+07:00	BKK-CTW	TXN-202502-24002730	5	SKU-MASS-025	1	29900.00	0.00	credit_card	1
2025-02-24T17:50:56+07:00	BKK-CTW	TXN-202502-24002730	6	SKU-MASS-099	1	55900.00	0.00	credit_card	1
2025-02-24T17:50:56+07:00	BKK-CTW	TXN-202502-24002730	7	SKU-MASS-044	1	6900.00	0.00	credit_card	1
