timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2024-04-28T11:15:08+07:00	BKK-EMSP	TXN-202404-28001334	1	SKU-MASS-031	1	12900.00	0.00	credit_card	1
2024-04-28T11:15:08+07:00	BKK-EMSP	TXN-202404-28001334	2	SKU-MASS-074	1	24900.00	0.00	credit_card	1
2024-04-28T11:15:08+07:00	BKK-EMSP	TXN-202404-28001334	3	SKU-MASS-048	1	8500.00	0.00	credit_card	1
2024-04-28T11:15:08+07:00	BKK-EMSP	TXN-202404-28001334	4	SKU-MASS-041	1	29900.00	0.00	credit_card	1
2024-04-28T11:56:33+07:00	BKK-EMSP	TXN-202404-28001771	1	SKU-MASS-094	1	4900.00	0.00	mobile_wallet	1
2024-04-28T14:23:55+07:00	BKK-EMSP	TXN-202404-28001955	1	SKU-MASS-027	1	55900.00	0.00	debit_card	1
2024-04-28T14:23:55+07:00	BKK-EMSP	TXN-202404-28001955	2	SKU-MASS-104	1	8500.00	0.00	debit_card	1
2024-04-28T14:23:55+07:00	BKK-EMSP	TXN-202404-28001955	3	SKU-MASS-050	1	24900.00	0.00	debit_card	1
2024-04-28T14:23:55+07:00	BKK-EMSP	TXN-202404-28001955	4	SKU-MASS-013	1	18900.00	0.00	debit_card	1
2024-04-28T14:23:55+07:00	BKK-EMSP	TXN-202404-28001955	5	SKU-MASS-053	1	18900.00	0.00	debit_card	1
2024-04-28T14:23:55+07:00	BKK-EMSP	TXN-202404-28001955	6	SKU-MASS-019	1	55900.00	0.00	debit_card	1
2024-04-28T11:44:15+07:00	BKK-EMSP	TXN-202404-28002735	1	SKU-MASS-080	1	8500.00	0.00	cash	1
2024-04-28T19:49:13+07:00	BKK-EMSP	TXN-202404-28004296	1	SKU-MASS-011	1	55900.00	0.00	cash	1
2024-04-28T19:49:13+07:00	BKK-EMSP	TXN-202404-28004296	2	SKU-MASS-033	1	29900.00	0.00	cash	1
2024-04-28T19:49:13+07:00	BKK-EMSP	TXN-202404-28004296	3	SKU-MASS-101	1	18900.00	0.00	cash	1
2024-04-28T19:49:13+07:00	BKK-EMSP	TXN-202404-28004296	4	SKU-MASS-039	1	12900.00	0.00	cash	1
2024-04-28T19:49:13+07:00	BKK-EMSP	TXN-202404-28004296	5	SKU-MASS-087	1	12900.00	0.00	cash	1
2024-04-28T19:49:13+07:00	BKK-EMSP	TXN-202404-28004296	6	SKU-MASS-085	1	18900.00	0.00	cash	1
2024-04-28T19:49:13+07:00	BKK-EMSP	TXN-202404-28004296	7	SKU-MASS-100	1	6900.00	0.00	cash	1
2024-04-28T15:22:23+07:00	BKK-EMSP	TXN-202404-28005202	1	SKU-MASS-073	1	29900.00	0.00	credit_card	1
2024-04-28T14:06:13+07:00	BKK-EMSP	TXN-202404-28006686	1	SKU-MASS-044	1	6900.00	0.00	cash	1
2024-04-28T09:24:13+07:00	BKK-EMSP	TXN-202404-28009756	1	DN-LT-010	1	84900.00	0.00	credit_card	1
2024-04-28T17:45:08+07:00	BKK-EMSP	TXN-202404-28010288	1	SKU-MASS-095	1	12900.00	0.00	cash	1
2024-04-28T17:45:08+07:00	BKK-EMSP	TXN-202404-28010288	2	SKU-MASS-067	1	55900.00	0.00	cash	1
2024-04-28T17:45:08+07:00	BKK-EMSP	TXN-202404-28010288	3	SKU-MASS-040	1	8500.00	0.00	cash	1
