timestamp	branch_code	payment_terminal_id	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_total_thb	payment_method	loyalty_tier_at_purchase	schema_version
2025-09-26T19:12:28+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26002283	1	SKU-MASS-018	1	24900.00	0.00	credit_card	none	2
2025-09-26T17:58:01+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26003088	1	SKU-MASS-090	1	24900.00	0.00	mobile_wallet	none	2
2025-09-26T17:58:01+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26003088	2	SKU-MASS-084	1	6900.00	0.00	mobile_wallet	none	2
2025-09-26T11:19:18+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-26003812	1	SKU-MASS-057	1	29900.00	0.00	cash	none	2
2025-09-26T14:39:35+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26004841	1	SKU-MASS-102	1	4900.00	0.00	mobile_wallet	none	2
2025-09-26T14:39:35+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26004841	2	SKU-MASS-107	1	55900.00	0.00	mobile_wallet	none	2
2025-09-26T12:47:13+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26007421	1	SKU-MASS-063	1	12900.00	0.00	credit_card	none	2
2025-09-26T19:05:45+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-26009445	1	SKU-MASS-012	1	6900.00	0.00	credit_card	none	2
2025-09-26T19:05:45+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-26009445	2	SKU-MASS-055	1	12900.00	0.00	credit_card	none	2
2025-09-26T19:05:45+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-26009445	3	SKU-MASS-075	1	55900.00	0.00	credit_card	none	2
2025-09-26T09:15:19+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26010519	1	SKU-MASS-016	1	8500.00	0.00	credit_card	none	2
2025-09-26T14:58:19+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26011211	1	SKU-MASS-023	1	12900.00	0.00	cash	none	2
2025-09-26T16:28:07+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-26013704	1	SKU-MASS-109	1	18900.00	0.00	debit_card	none	2
2025-09-26T16:28:07+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-26013704	2	SKU-MASS-103	1	12900.00	0.00	debit_card	none	2
2025-09-26T13:50:13+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-26013795	1	SKU-MASS-068	1	6900.00	0.00	cash	none	2
2025-09-26T13:50:13+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-26013795	2	SKU-MASS-065	1	29900.00	0.00	cash	none	2
2025-09-26T15:24:42+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-26021096	1	SKU-MASS-031	1	12900.00	0.00	credit_card	none	2
2025-09-26T17:47:18+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26021676	1	SKU-MASS-090	1	24900.00	0.00	cash	none	2
2025-09-26T17:47:18+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26021676	2	SKU-MASS-041	1	29900.00	0.00	cash	none	2
2025-09-26T17:47:18+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26021676	3	SKU-MASS-077	1	18900.00	0.00	cash	none	2
2025-09-26T17:47:18+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26021676	4	SKU-MASS-062	1	4900.00	0.00	cash	none	2
2025-09-26T17:47:18+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26021676	5	SKU-MASS-072	1	8500.00	0.00	cash	none	2
2025-09-26T17:47:18+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26021676	6	SKU-MASS-095	1	12900.00	0.00	cash	none	2
2025-09-26T17:47:18+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-26021676	7	SKU-MASS-038	1	4900.00	0.00	cash	none	2
