timestamp	branch_code	payment_terminal_id	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_total_thb	payment_method	loyalty_tier_at_purchase	schema_version
2025-06-15T11:50:30+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15001513	1	SKU-MASS-033	1	29900.00	0.00	mobile_wallet	none	2
2025-06-15T14:28:08+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15004917	1	SKU-MASS-089	1	29900.00	0.00	credit_card	none	2
2025-06-15T14:28:08+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15004917	2	SKU-MASS-059	1	55900.00	0.00	credit_card	none	2
2025-06-15T14:28:08+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15004917	3	SKU-MASS-007	1	12900.00	0.00	credit_card	none	2
2025-06-15T14:28:08+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15004917	4	SKU-MASS-046	1	4900.00	0.00	credit_card	none	2
2025-06-15T21:51:27+07:00	UDN-CTRL	UDN-CTRL-POS-02	TXN-202506-15007068	1	NT-LT-001	1	42900.00	0.00	cash	none	2
2025-06-15T16:22:24+07:00	UDN-CTRL	UDN-CTRL-POS-03	TXN-202506-15008498	1	SKU-MASS-014	1	4900.00	0.00	cash	none	2
2025-06-15T12:06:28+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15009737	1	SKU-MASS-018	1	24900.00	0.00	cash	none	2
2025-06-15T21:04:01+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15016251	1	SKU-MASS-056	1	8500.00	0.00	credit_card	none	2
2025-06-15T16:29:46+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15020796	1	SKU-MASS-030	1	4900.00	0.00	credit_card	none	2
2025-06-15T16:29:46+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15020796	2	SKU-MASS-048	1	8500.00	0.00	credit_card	none	2
2025-06-15T13:49:42+07:00	UDN-CTRL	UDN-CTRL-POS-02	TXN-202506-15021677	1	SKU-MASS-043	1	55900.00	0.00	mobile_wallet	none	2
2025-06-15T08:53:37+07:00	UDN-CTRL	UDN-CTRL-POS-01	TXN-202506-15024583	1	SKU-MASS-081	1	29900.00	0.00	mobile_wallet	none	2
