timestamp	branch_code	payment_terminal_id	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_total_thb	payment_method	loyalty_tier_at_purchase	schema_version
2025-05-10T11:17:40+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10000895	1	SKU-MASS-066	1	24900.00	0.00	cash	none	2
2025-05-10T11:17:40+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10000895	2	SKU-MASS-107	1	55900.00	0.00	cash	none	2
2025-05-10T11:48:53+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10002207	1	SKU-MASS-073	1	29900.00	0.00	cash	none	2
2025-05-10T11:48:53+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10002207	2	SKU-MASS-016	1	8500.00	0.00	cash	none	2
2025-05-10T11:48:53+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10002207	3	SKU-MASS-055	1	12900.00	0.00	cash	none	2
2025-05-10T11:48:53+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10002207	4	SKU-MASS-062	1	4900.00	0.00	cash	none	2
2025-05-10T11:48:53+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10002207	5	SKU-MASS-081	1	29900.00	0.00	cash	none	2
2025-05-10T11:48:53+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10002207	6	SKU-MASS-017	1	29900.00	0.00	cash	none	2
2025-05-10T11:48:53+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10002207	7	SKU-MASS-029	1	18900.00	0.00	cash	none	2
2025-05-10T15:43:30+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10008851	1	SKU-MASS-082	1	24900.00	0.00	credit_card	none	2
2025-05-10T18:45:46+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10009001	1	SKU-MASS-048	1	8500.00	0.00	mobile_wallet	none	2
2025-05-10T18:16:03+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10010030	1	SKU-MASS-081	1	29900.00	0.00	mobile_wallet	none	2
2025-05-10T10:12:48+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10013417	1	SKU-MASS-051	1	55900.00	0.00	cash	none	2
2025-05-10T09:19:34+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10014183	1	SKU-MASS-092	1	6900.00	0.00	cash	none	2
2025-05-10T08:59:46+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10021748	1	SKU-MASS-079	1	12900.00	0.00	credit_card	none	2
2025-05-10T08:08:52+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10022067	1	SKU-MASS-012	1	6900.00	0.00	cash	none	2
2025-05-10T08:08:52+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10022067	2	SKU-MASS-030	1	4900.00	0.00	cash	none	2
2025-05-10T08:08:52+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10022067	3	SKU-MASS-011	1	55900.00	0.00	cash	none	2
2025-05-10T08:08:52+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10022067	4	SKU-MASS-071	1	12900.00	0.00	cash	none	2
2025-05-10T08:08:52+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10022067	5	SKU-MASS-027	1	55900.00	0.00	cash	none	2
2025-05-10T08:08:52+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10022067	6	SKU-MASS-095	1	12900.00	0.00	cash	none	2
2025-05-10T08:08:52+07:00	KKC-CTRL	KKC-CTRL-POS-03	TXN-202505-10022067	7	SKU-MASS-012	1	6900.00	0.00	cash	none	2
2025-05-10T08:13:44+07:00	KKC-CTRL	KKC-CTRL-POS-01	TXN-202505-10025591	1	SKU-MASS-094	1	4900.00	0.00	mobile_wallet	none	2
