timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2025-01-18T18:10:59+07:00	UDN-CTRL	TXN-202501-18001658	1	SKU-MASS-057	1	29900.00	0.00	cash	1
2025-01-18T16:41:50+07:00	UDN-CTRL	TXN-202501-18001980	1	SKU-MASS-090	1	24900.00	0.00	credit_card	1
2025-01-18T10:22:30+07:00	UDN-CTRL	TXN-202501-18007541	1	SKU-MASS-105	1	29900.00	0.00	cash	1
2025-01-18T09:44:07+07:00	UDN-CTRL	TXN-202501-18009001	1	SKU-MASS-069	1	18900.00	0.00	cash	1
2025-01-18T18:28:20+07:00	UDN-CTRL	TXN-202501-18010583	1	SKU-MASS-097	1	29900.00	0.00	cash	1
2025-01-18T20:35:09+07:00	UDN-CTRL	TXN-202501-18016094	1	SKU-MASS-035	1	55900.00	0.00	credit_card	1
2025-01-18T16:26:04+07:00	UDN-CTRL	TXN-202501-18019271	1	SKU-MASS-070	1	4900.00	0.00	debit_card	1
2025-01-18T16:26:04+07:00	UDN-CTRL	TXN-202501-18019271	2	SKU-MASS-098	1	24900.00	0.00	debit_card	1
2025-01-18T16:26:04+07:00	UDN-CTRL	TXN-202501-18019271	3	SKU-MASS-009	1	29900.00	0.00	debit_card	1
2025-01-18T16:26:04+07:00	UDN-CTRL	TXN-202501-18019271	4	SKU-MASS-014	1	4900.00	0.00	debit_card	1
2025-01-18T16:26:04+07:00	UDN-CTRL	TXN-202501-18019271	5	SKU-MASS-053	1	18900.00	0.00	debit_card	1
2025-01-18T16:26:04+07:00	UDN-CTRL	TXN-202501-18019271	6	AW-MN-001	1	16900.00	0.00	debit_card	1
2025-01-18T16:26:04+07:00	UDN-CTRL	TXN-202501-18019271	7	SKU-MASS-018	1	24900.00	0.00	debit_card	1
2025-01-18T18:34:10+07:00	UDN-CTRL	TXN-202501-18026398	1	SKU-MASS-093	1	18900.00	0.00	credit_card	1
2025-01-18T18:34:10+07:00	UDN-CTRL	TXN-202501-18026398	2	SKU-MASS-069	1	18900.00	0.00	credit_card	1
