timestamp	branch_code	payment_terminal_id	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_total_thb	payment_method	loyalty_tier_at_purchase	schema_version
2025-10-07T20:55:17+07:00	BKK-SIAM	BKK-SIAM-POS-02	TXN-202510-07000832	1	SKU-MASS-029	1	18900.00	0.00	mobile_wallet	none	2
2025-10-07T15:24:40+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07003166	1	SKU-MASS-054	1	4900.00	0.00	mobile_wallet	none	2
2025-10-07T15:24:40+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07003166	2	SKU-MASS-109	1	18900.00	0.00	mobile_wallet	none	2
2025-10-07T15:24:40+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07003166	3	SKU-MASS-031	1	12900.00	0.00	mobile_wallet	none	2
2025-10-07T19:36:36+07:00	BKK-SIAM	BKK-SIAM-POS-02	TXN-202510-07004644	1	SKU-MASS-010	1	24900.00	0.00	mobile_wallet	none	2
2025-10-07T09:20:44+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07005398	1	SKU-MASS-029	1	18900.00	0.00	mobile_wallet	none	2
2025-10-07T19:03:31+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07006917	1	SKU-MASS-107	1	55900.00	0.00	credit_card	none	2
2025-10-07T15:01:39+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07008135	1	SKU-MASS-049	1	29900.00	0.00	credit_card	none	2
2025-10-07T12:23:28+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07010064	1	SKU-MASS-058	1	24900.00	0.00	credit_card	none	2
2025-10-07T12:23:28+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07010064	2	SKU-MASS-067	1	55900.00	0.00	credit_card	none	2
2025-10-07T12:23:28+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07010064	3	SKU-MASS-044	1	6900.00	0.00	credit_card	none	2
2025-10-07T16:50:58+07:00	BKK-SIAM	BKK-SIAM-POS-02	TXN-202510-07010125	1	SKU-MASS-104	1	8500.00	0.00	cash	none	2
2025-10-07T08:50:51+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07011381	1	SKU-MASS-097	1	29900.00	0.00	credit_card	none	2
2025-10-07T09:16:47+07:00	BKK-SIAM	BKK-SIAM-POS-02	TXN-202510-07012002	1	SKU-MASS-075	1	55900.00	0.00	cash	none	2
2025-10-07T10:07:39+07:00	BKK-SIAM	BKK-SIAM-POS-02	TXN-202510-07013228	1	SKU-MASS-086	1	4900.00	0.00	debit_card	none	2
2025-10-07T17:18:31+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07014964	1	SKU-MASS-109	1	18900.00	0.00	credit_card	none	2
2025-10-07T17:32:55+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07015358	1	SKU-MASS-075	1	55900.00	0.00	mobile_wallet	none	2
2025-10-07T17:32:55+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07015358	2	SKU-MASS-014	1	4900.00	0.00	mobile_wallet	none	2
2025-10-07T17:58:02+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07017449	1	SKU-MASS-008	1	8500.00	0.00	mobile_wallet	none	2
2025-10-07T16:10:32+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07019339	1	SKU-MASS-026	1	24900.00	0.00	cash	none	2
2025-10-07T20:16:34+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07020268	1	SKU-MASS-052	1	6900.00	0.00	cash	none	2
2025-10-07T15:50:18+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07020880	1	SKU-MASS-035	1	55900.00	0.00	cash	none	2
2025-10-07T13:24:01+07:00	BKK-SIAM	BKK-SIAM-POS-03	TXN-202510-07021460	1	SKU-MASS-042	1	24900.00	0.00	credit_card	none	2
2025-10-07T19:43:11+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07022587	1	SF-Galaxy-Pro-2568	1	38900.00	0.00	mobile_wallet	none	2
2025-10-07T19:43:11+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07022587	2	SKU-MASS-063	1	12900.00	0.00	mobile_wallet	none	2
2025-10-07T19:43:11+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07022587	3	SKU-MASS-050	1	24900.00	0.00	mobile_wallet	none	2
2025-10-07T10:55:17+07:00	BKK-SIAM	BKK-SIAM-POS-02	TXN-202510-07022734	1	SKU-MASS-048	1	8500.00	0.00	debit_card	none	2
2025-10-07T18:43:52+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07022798	1	SKU-MASS-027	1	55900.00	0.00	mobile_wallet	none	2
2025-10-07T18:43:52+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07022798	2	SKU-MASS-107	1	55900.00	0.00	mobile_wallet	none	2
2025-10-07T18:43:52+07:00	BKK-SIAM	BKK-SIAM-POS-01	TXN-202510-07022798	3	SKU-MASS-052	1	6900.00	0.00	mobile_wallet	none	2
2025-10-07T13:19:28+07:00	BKK-SIAM	BKK-SIAM-POS-02	TXN-202510-07023391	1	SKU-MASS-098	1	24900.00	0.00	credit_card	none	2
