timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2024-12-21T11:45:40+07:00	PTY-CTRL	TXN-202412-21002021	1	SKU-MASS-015	1	12900.00	0.00	credit_card	1
2024-12-21T11:19:36+07:00	PTY-CTRL	TXN-202412-21004730	1	SKU-MASS-078	1	4900.00	0.00	credit_card	1
2024-12-21T11:19:36+07:00	PTY-CTRL	TXN-202412-21004730	2	SKU-MASS-040	1	8500.00	0.00	credit_card	1
2024-12-21T13:45:40+07:00	PTY-CTRL	TXN-202412-21005092	1	SKU-MASS-024	1	8500.00	0.00	cash	1
2024-12-21T21:05:51+07:00	PTY-CTRL	TXN-202412-21006465	1	SKU-MASS-089	1	29900.00	0.00	debit_card	1
2024-12-21T21:05:51+07:00	PTY-CTRL	TXN-202412-21006465	2	SKU-MASS-022	1	4900.00	0.00	debit_card	1
2024-12-21T16:06:58+07:00	PTY-CTRL	TXN-202412-21007258	1	SKU-MASS-071	1	12900.00	0.00	cash	1
2024-12-21T13:57:05+07:00	PTY-CTRL	TXN-202412-21008635	1	DN-LT-010	1	84900.00	0.00	credit_card	1
2024-12-21T09:10:21+07:00	PTY-CTRL	TXN-202412-21009394	1	SKU-MASS-010	1	24900.00	0.00	cash	1
2024-12-21T12:33:00+07:00	PTY-CTRL	TXN-202412-21009797	1	SKU-MASS-095	1	12900.00	0.00	credit_card	1
2024-12-21T12:33:00+07:00	PTY-CTRL	TXN-202412-21009797	2	SKU-MASS-067	1	55900.00	0.00	credit_card	1
2024-12-21T12:33:00+07:00	PTY-CTRL	TXN-202412-21009797	3	SKU-MASS-058	1	24900.00	0.00	credit_card	1
2024-12-21T14:13:45+07:00	PTY-CTRL	TXN-202412-21011785	1	SKU-MASS-016	1	8500.00	0.00	credit_card	1
2024-12-21T14:13:45+07:00	PTY-CTRL	TXN-202412-21011785	2	SKU-MASS-067	1	55900.00	0.00	credit_card	1
2024-12-21T14:13:45+07:00	PTY-CTRL	TXN-202412-21011785	3	SKU-MASS-014	1	4900.00	0.00	credit_card	1
2024-12-21T14:13:45+07:00	PTY-CTRL	TXN-202412-21011785	4	SKU-MASS-105	1	29900.00	0.00	credit_card	1
2024-12-21T14:13:45+07:00	PTY-CTRL	TXN-202412-21011785	5	SKU-MASS-039	1	12900.00	0.00	credit_card	1
2024-12-21T14:13:45+07:00	PTY-CTRL	TXN-202412-21011785	6	SKU-MASS-025	1	29900.00	0.00	credit_card	1
2024-12-21T14:13:45+07:00	PTY-CTRL	TXN-202412-21011785	7	SKU-MASS-060	1	6900.00	0.00	credit_card	1
2024-12-21T12:20:45+07:00	PTY-CTRL	TXN-202412-21015022	1	SKU-MASS-060	1	6900.00	0.00	mobile_wallet	1
2024-12-21T12:20:45+07:00	PTY-CTRL	TXN-202412-21015022	2	SKU-MASS-100	1	6900.00	0.00	mobile_wallet	1
2024-12-21T18:04:59+07:00	PTY-CTRL	TXN-202412-21015750	1	SKU-MASS-023	1	12900.00	0.00	cash	1
2024-12-21T20:21:39+07:00	PTY-CTRL	TXN-202412-21017805	1	SKU-MASS-086	1	4900.00	0.00	debit_card	1
2024-12-21T20:21:39+07:00	PTY-CTRL	TXN-202412-21017805	2	SKU-MASS-055	1	12900.00	0.00	debit_card	1
2024-12-21T20:21:39+07:00	PTY-CTRL	TXN-202412-21017805	3	SKU-MASS-099	1	55900.00	0.00	debit_card	1
2024-12-21T20:21:39+07:00	PTY-CTRL	TXN-202412-21017805	4	AW-MN-001	1	16900.00	0.00	debit_card	1
2024-12-21T20:21:39+07:00	PTY-CTRL	TXN-202412-21017805	5	SKU-MASS-086	1	4900.00	0.00	debit_card	1
2024-12-21T20:21:39+07:00	PTY-CTRL	TXN-202412-21017805	6	SKU-MASS-090	1	24900.00	0.00	debit_card	1
2024-12-21T20:39:49+07:00	PTY-CTRL	TXN-202412-21021979	1	SKU-MASS-107	1	55900.00	0.00	cash	1
2024-12-21T20:39:49+07:00	PTY-CTRL	TXN-202412-21021979	2	SKU-MASS-041	1	29900.00	0.00	cash	1
2024-12-21T21:42:56+07:00	PTY-CTRL	TXN-202412-21022829	1	SKU-MASS-035	1	55900.00	0.00	cash	1
2024-12-21T15:22:16+07:00	PTY-CTRL	TXN-202412-21025704	1	SKU-MASS-014	1	4900.00	0.00	debit_card	1
2024-12-21T15:22:16+07:00	PTY-CTRL	TXN-202412-21025704	2	SKU-MASS-039	1	12900.00	0.00	debit_card	1
2024-12-21T15:22:16+07:00	PTY-CTRL	TXN-202412-21025704	3	SKU-MASS-034	1	24900.00	0.00	debit_card	1
2024-12-21T15:22:16+07:00	PTY-CTRL	TXN-202412-21025704	4	SKU-MASS-066	1	24900.00	0.00	debit_card	1
2024-12-21T15:22:16+07:00	PTY-CTRL	TXN-202412-21025704	5	SKU-STD-001	1	12900.00	0.00	debit_card	1
2024-12-21T15:22:16+07:00	PTY-CTRL	TXN-202412-21025704	6	DN-LT-010	1	84900.00	0.00	debit_card	1
2024-12-21T18:29:43+07:00	PTY-CTRL	TXN-202412-21027262	1	SKU-MASS-087	1	12900.00	0.00	cash	1
2024-12-21T21:22:07+07:00	PTY-CTRL	TXN-202412-21028680	1	SKU-MASS-044	1	6900.00	0.00	debit_card	1
2024-12-21T14:31:37+07:00	PTY-CTRL	TXN-202412-21028862	1	SKU-MASS-031	1	12900.00	0.00	cash	1
