timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2024-08-23T13:54:20+07:00	HKT-FEST	TXN-202408-23000641	1	SKU-MASS-025	1	29900.00	0.00	credit_card	1
2024-08-23T13:54:20+07:00	HKT-FEST	TXN-202408-23000641	2	SKU-MASS-067	1	55900.00	0.00	credit_card	1
2024-08-23T13:54:20+07:00	HKT-FEST	TXN-202408-23000641	3	SKU-MASS-049	1	29900.00	0.00	credit_card	1
2024-08-23T13:54:20+07:00	HKT-FEST	TXN-202408-23000641	4	SKU-MASS-084	1	6900.00	0.00	credit_card	1
2024-08-23T13:54:20+07:00	HKT-FEST	TXN-202408-23000641	5	SKU-MASS-051	1	55900.00	0.00	credit_card	1
2024-08-23T15:10:55+07:00	HKT-FEST	TXN-202408-23001846	1	SKU-MASS-102	1	4900.00	0.00	credit_card	1
2024-08-23T15:10:55+07:00	HKT-FEST	TXN-202408-23001846	2	SKU-MASS-016	1	8500.00	0.00	credit_card	1
2024-08-23T15:10:55+07:00	HKT-FEST	TXN-202408-23001846	3	SKU-MASS-008	1	8500.00	0.00	credit_card	1
2024-08-23T13:36:06+07:00	HKT-FEST	TXN-202408-23006412	1	SKU-MASS-061	1	18900.00	0.00	cash	1
2024-08-23T13:36:06+07:00	HKT-FEST	TXN-202408-23006412	2	AW-MN-001	1	16900.00	0.00	cash	1
2024-08-23T13:36:06+07:00	HKT-FEST	TXN-202408-23006412	3	SKU-MASS-094	1	4900.00	0.00	cash	1
2024-08-23T13:36:06+07:00	HKT-FEST	TXN-202408-23006412	4	SKU-MASS-010	1	24900.00	0.00	cash	1
2024-08-23T13:36:06+07:00	HKT-FEST	TXN-202408-23006412	5	SKU-MASS-084	1	6900.00	0.00	cash	1
2024-08-23T13:36:06+07:00	HKT-FEST	TXN-202408-23006412	6	SKU-MASS-054	1	4900.00	0.00	cash	1
2024-08-23T17:19:06+07:00	HKT-FEST	TXN-202408-23007332	1	SKU-MASS-031	1	12900.00	0.00	credit_card	1
2024-08-23T17:19:06+07:00	HKT-FEST	TXN-202408-23007332	2	SKU-MASS-045	1	18900.00	0.00	credit_card	1
2024-08-23T17:19:06+07:00	HKT-FEST	TXN-202408-23007332	3	SKU-MASS-081	1	29900.00	0.00	credit_card	1
2024-08-23T17:19:06+07:00	HKT-FEST	TXN-202408-23007332	4	SKU-MASS-088	1	8500.00	0.00	credit_card	1
2024-08-23T17:19:06+07:00	HKT-FEST	TXN-202408-23007332	5	SKU-MASS-062	1	4900.00	0.00	credit_card	1
2024-08-23T17:19:06+07:00	HKT-FEST	TXN-202408-23007332	6	SKU-MASS-046	1	4900.00	0.00	credit_card	1
2024-08-23T17:19:06+07:00	HKT-FEST	TXN-202408-23007332	7	SKU-MASS-084	1	6900.00	0.00	credit_card	1
2024-08-23T20:13:23+07:00	HKT-FEST	TXN-202408-23007609	1	SKU-MASS-060	1	6900.00	0.00	mobile_wallet	1
2024-08-23T20:13:23+07:00	HKT-FEST	TXN-202408-23007609	2	SKU-MASS-086	1	4900.00	0.00	mobile_wallet	1
2024-08-23T20:13:23+07:00	HKT-FEST	TXN-202408-23007609	3	SKU-MASS-019	1	55900.00	0.00	mobile_wallet	1
2024-08-23T18:27:47+07:00	HKT-FEST	TXN-202408-23008908	1	SKU-MASS-023	1	12900.00	0.00	cash	1
2024-08-23T14:18:16+07:00	HKT-FEST	TXN-202408-23009748	1	AW-MN-001	1	16900.00	0.00	cash	1
2024-08-23T15:09:21+07:00	HKT-FEST	TXN-202408-23013894	1	WK-SW-004	1	5900.00	0.00	debit_card	1
2024-08-23T10:12:32+07:00	HKT-FEST	TXN-202408-23018188	1	SKU-MASS-041	1	29900.00	0.00	mobile_wallet	1
2024-08-23T15:27:34+07:00	HKT-FEST	TXN-202408-23021820	1	DN-LT-010	1	84900.00	0.00	cash	1
2024-08-23T15:44:21+07:00	HKT-FEST	TXN-202408-23022026	1	SKU-MASS-046	1	4900.00	0.00	cash	1
2024-08-23T11:17:38+07:00	HKT-FEST	TXN-202408-23022321	1	SKU-MASS-101	1	18900.00	0.00	debit_card	1
2024-08-23T12:11:14+07:00	HKT-FEST	TXN-202408-23025554	1	SKU-MASS-034	1	24900.00	0.00	cash	1
2024-08-23T12:11:14+07:00	HKT-FEST	TXN-202408-23025554	2	SKU-MASS-034	1	24900.00	0.00	cash	1
2024-08-23T17:19:44+07:00	HKT-FEST	TXN-202408-23027746	1	SKU-MASS-084	1	6900.00	0.00	cash	1
