timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2024-09-20T12:08:54+07:00	KKC-CTRL	TXN-202409-20001570	1	SKU-MASS-069	1	18900.00	0.00	credit_card	1
2024-09-20T12:08:54+07:00	KKC-CTRL	TXN-202409-20001570	2	SKU-MASS-027	1	55900.00	0.00	credit_card	1
2024-09-20T21:36:22+07:00	KKC-CTRL	TXN-202409-20009596	1	SKU-MASS-086	1	4900.00	0.00	mobile_wallet	1
2024-09-20T21:36:22+07:00	KKC-CTRL	TXN-202409-20009596	2	SKU-MASS-029	1	18900.00	0.00	mobile_wallet	1
2024-09-20T10:38:56+07:00	KKC-CTRL	TXN-202409-20011517	1	SKU-MASS-012	1	6900.00	0.00	credit_card	1
2024-09-20T08:25:33+07:00	KKC-CTRL	TXN-202409-20011929	1	SKU-MASS-053	1	18900.00	0.00	cash	1
2024-09-20T15:10:22+07:00	KKC-CTRL	TXN-202409-20013069	1	SKU-MASS-035	1	55900.00	0.00	mobile_wallet	1
2024-09-20T16:06:29+07:00	KKC-CTRL	TXN-202409-20013248	1	SKU-MASS-082	1	24900.00	0.00	credit_card	1
2024-09-20T16:29:30+07:00	KKC-CTRL	TXN-202409-20027148	1	SKU-MASS-069	1	18900.00	0.00	cash	1
2024-09-20T15:30:32+07:00	KKC-CTRL	TXN-202409-20027843	1	AW-MN-001	1	16900.00	0.00	credit_card	1
2024-09-20T13:55:25+07:00	KKC-CTRL	TXN-202409-20029381	1	SKU-MASS-048	1	8500.00	0.00	debit_card	1
