timestamp	branch_code	payment_terminal_id	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_total_thb	payment_method	loyalty_tier_at_purchase	schema_version
2025-09-19T10:25:42+07:00	BKK-PKT	BKK-PKT-POS-01	TXN-202509-19000144	1	SKU-MASS-041	1	29900.00	0.00	mobile_wallet	none	2
2025-09-19T09:45:02+07:00	BKK-PKT	BKK-PKT-POS-02	TXN-202509-19002580	1	SKU-MASS-056	1	8500.00	0.00	mobile_wallet	none	2
2025-09-19T20:28:21+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19004184	1	SKU-MASS-086	1	4900.00	0.00	credit_card	none	2
2025-09-19T20:28:21+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19004184	2	SKU-MASS-043	1	55900.00	0.00	credit_card	none	2
2025-09-19T20:11:13+07:00	BKK-PKT	BKK-PKT-POS-02	TXN-202509-19005784	1	SKU-MASS-102	1	4900.00	0.00	cash	none	2
2025-09-19T16:37:00+07:00	BKK-PKT	BKK-PKT-POS-01	TXN-202509-19010194	1	DN-LT-010	1	84900.00	0.00	cash	none	2
2025-09-19T14:39:03+07:00	BKK-PKT	BKK-PKT-POS-01	TXN-202509-19012911	1	SKU-MASS-011	1	55900.00	0.00	cash	none	2
2025-09-19T11:41:42+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19013316	1	SKU-MASS-087	1	12900.00	0.00	cash	none	2
2025-09-19T15:21:44+07:00	BKK-PKT	BKK-PKT-POS-01	TXN-202509-19014129	1	SKU-MASS-030	1	4900.00	0.00	credit_card	none	2
2025-09-19T21:36:40+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19018440	1	SKU-MASS-039	1	12900.00	0.00	cash	none	2
2025-09-19T21:36:40+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19018440	2	SKU-MASS-009	1	29900.00	0.00	cash	none	2
2025-09-19T18:40:17+07:00	BKK-PKT	BKK-PKT-POS-01	TXN-202509-19018603	1	SKU-MASS-021	1	18900.00	0.00	debit_card	none	2
2025-09-19T13:13:10+07:00	BKK-PKT	BKK-PKT-POS-01	TXN-202509-19019640	1	SKU-MASS-017	1	29900.00	0.00	mobile_wallet	none	2
2025-09-19T12:10:07+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19020811	1	SKU-MASS-024	1	8500.00	0.00	cash	none	2
2025-09-19T18:34:01+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19020950	1	SKU-MASS-054	1	4900.00	0.00	cash	none	2
2025-09-19T15:18:24+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19022679	1	SKU-MASS-073	1	29900.00	0.00	debit_card	none	2
2025-09-19T15:18:24+07:00	BKK-PKT	BKK-PKT-POS-03	TXN-202509-19022679	2	SKU-MASS-037	1	18900.00	0.00	debit_card	none	2
2025-09-19T19:41:35+07:00	BKK-PKT	BKK-PKT-POS-01	TXN-202509-19026308	1	SKU-MASS-087	1	12900.00	0.00	credit_card	none	2
