timestamp	branch_code	payment_terminal_id	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_total_thb	payment_method	loyalty_tier_at_purchase	schema_version
2025-09-30T19:04:06+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30001236	1	SKU-MASS-012	1	6900.00	0.00	credit_card	none	2
2025-09-30T19:04:06+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30001236	2	SKU-MASS-060	1	6900.00	0.00	credit_card	none	2
2025-09-30T20:10:47+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-30012461	1	SKU-MASS-079	1	12900.00	0.00	cash	none	2
2025-09-30T18:10:31+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-30015044	1	SKU-MASS-049	1	29900.00	0.00	mobile_wallet	none	2
2025-09-30T18:10:31+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-30015044	2	SKU-MASS-087	1	12900.00	0.00	mobile_wallet	none	2
2025-09-30T14:16:15+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30016441	1	SKU-MASS-073	1	29900.00	0.00	cash	none	2
2025-09-30T12:01:36+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30017959	1	SKU-MASS-085	1	18900.00	0.00	mobile_wallet	none	2
2025-09-30T12:01:36+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30017959	2	SKU-MASS-057	1	29900.00	0.00	mobile_wallet	none	2
2025-09-30T15:06:56+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-30018259	1	SKU-MASS-068	1	6900.00	0.00	cash	none	2
2025-09-30T08:39:35+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30020495	1	DN-LT-010	1	84900.00	0.00	cash	none	2
2025-09-30T08:39:35+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30020495	2	SKU-MASS-026	1	24900.00	0.00	cash	none	2
2025-09-30T08:39:35+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30020495	3	SKU-MASS-107	1	55900.00	0.00	cash	none	2
2025-09-30T08:39:35+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30020495	4	SKU-MASS-014	1	4900.00	0.00	cash	none	2
2025-09-30T08:39:35+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30020495	5	SKU-MASS-049	1	29900.00	0.00	cash	none	2
2025-09-30T08:39:35+07:00	CNX-MAYA	CNX-MAYA-POS-01	TXN-202509-30020495	6	SKU-MASS-079	1	12900.00	0.00	cash	none	2
2025-09-30T14:30:48+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-30021392	1	SKU-MASS-106	1	24900.00	0.00	debit_card	none	2
2025-09-30T17:59:47+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-30021923	1	SKU-MASS-033	1	29900.00	0.00	credit_card	none	2
2025-09-30T10:16:34+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-30024870	1	SKU-MASS-096	1	8500.00	0.00	mobile_wallet	none	2
2025-09-30T10:16:34+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-30024870	2	SKU-MASS-008	1	8500.00	0.00	mobile_wallet	none	2
2025-09-30T10:16:34+07:00	CNX-MAYA	CNX-MAYA-POS-02	TXN-202509-30024870	3	SKU-MASS-100	1	6900.00	0.00	mobile_wallet	none	2
2025-09-30T19:01:41+07:00	CNX-MAYA	CNX-MAYA-POS-03	TXN-202509-30027843	1	SKU-MASS-080	1	8500.00	0.00	mobile_wallet	none	2
