timestamp	branch_code	payment_terminal_id	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_total_thb	payment_method	loyalty_tier_at_purchase	schema_version
2025-12-20T20:23:48+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20005099	1	SKU-MASS-018	1	24900.00	0.00	cash	none	2
2025-12-20T20:23:48+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20005099	2	SKU-MASS-106	1	24900.00	0.00	cash	none	2
2025-12-20T20:23:48+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20005099	3	SKU-MASS-030	1	4900.00	0.00	cash	none	2
2025-12-20T10:29:27+07:00	HKT-FEST	HKT-FEST-POS-01	TXN-202512-20005329	1	SKU-MASS-060	1	6900.00	0.00	mobile_wallet	none	2
2025-12-20T10:29:27+07:00	HKT-FEST	HKT-FEST-POS-01	TXN-202512-20005329	2	SKU-MASS-026	1	24900.00	0.00	mobile_wallet	none	2
2025-12-20T08:56:38+07:00	HKT-FEST	HKT-FEST-POS-03	TXN-202512-20006521	1	SKU-MASS-075	1	55900.00	0.00	debit_card	none	2
2025-12-20T18:25:44+07:00	HKT-FEST	HKT-FEST-POS-03	TXN-202512-20007467	1	SKU-MASS-100	1	6900.00	0.00	cash	none	2
2025-12-20T18:25:44+07:00	HKT-FEST	HKT-FEST-POS-03	TXN-202512-20007467	2	SKU-MASS-072	1	8500.00	0.00	cash	none	2
2025-12-20T16:21:45+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20007852	1	SKU-MASS-031	1	12900.00	0.00	debit_card	none	2
2025-12-20T16:21:45+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20007852	2	SKU-MASS-072	1	8500.00	0.00	debit_card	none	2
2025-12-20T16:21:45+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20007852	3	SKU-MASS-021	1	18900.00	0.00	debit_card	none	2
2025-12-20T16:21:45+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20007852	4	SKU-MASS-077	1	18900.00	0.00	debit_card	none	2
2025-12-20T16:21:45+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20007852	5	SKU-MASS-069	1	18900.00	0.00	debit_card	none	2
2025-12-20T16:21:45+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20007852	6	SKU-MASS-012	1	6900.00	0.00	debit_card	none	2
2025-12-20T16:21:45+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20007852	7	SKU-MASS-052	1	6900.00	0.00	debit_card	none	2
2025-12-20T14:14:30+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20014519	1	SKU-MASS-087	1	12900.00	0.00	debit_card	none	2
2025-12-20T08:52:37+07:00	HKT-FEST	HKT-FEST-POS-03	TXN-202512-20016167	1	SKU-MASS-039	1	12900.00	0.00	credit_card	none	2
2025-12-20T20:26:56+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20016474	1	SKU-MASS-025	1	29900.00	0.00	credit_card	none	2
2025-12-20T13:33:03+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20018433	1	SKU-MASS-041	1	29900.00	0.00	debit_card	none	2
2025-12-20T13:33:03+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20018433	2	SKU-MASS-026	1	24900.00	0.00	debit_card	none	2
2025-12-20T13:33:03+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20018433	3	SKU-MASS-041	1	29900.00	0.00	debit_card	none	2
2025-12-20T13:33:03+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20018433	4	SKU-MASS-110	1	4900.00	0.00	debit_card	none	2
2025-12-20T16:52:44+07:00	HKT-FEST	HKT-FEST-POS-02	TXN-202512-20019655	1	SKU-MASS-011	1	55900.00	0.00	cash	none	2
2025-12-20T21:25:57+07:00	HKT-FEST	HKT-FEST-POS-01	TXN-202512-20027451	1	SKU-MASS-070	1	4900.00	0.00	debit_card	none	2
2025-12-20T21:25:57+07:00	HKT-FEST	HKT-FEST-POS-01	TXN-202512-20027451	2	SKU-MASS-019	1	55900.00	0.00	debit_card	none	2
2025-12-20T21:25:57+07:00	HKT-FEST	HKT-FEST-POS-01	TXN-202512-20027451	3	SKU-MASS-013	1	18900.00	0.00	debit_card	none	2
2025-12-20T21:25:57+07:00	HKT-FEST	HKT-FEST-POS-01	TXN-202512-20027451	4	SKU-MASS-008	1	8500.00	0.00	debit_card	none	2
2025-12-20T21:25:57+07:00	HKT-FEST	HKT-FEST-POS-01	TXN-202512-20027451	5	SKU-MASS-018	1	24900.00	0.00	debit_card	none	2
2025-12-20T21:25:57+07:00	HKT-FEST	HKT-FEST-POS-01	TXN-202512-20027451	6	SKU-MASS-067	1	55900.00	0.00	debit_card	none	2
