timestamp	branch_code	txn_id	line_seq	sku_id	quantity	unit_price_thb	discount_amt	payment_method	schema_version
2024-05-01T19:19:51+07:00	BKK-PKT	TXN-202405-01000077	1	SKU-MASS-073	1	29900.00	0.00	credit_card	1
2024-05-01T20:27:40+07:00	BKK-PKT	TXN-202405-01000378	1	SKU-MASS-083	1	55900.00	0.00	credit_card	1
2024-05-01T20:27:40+07:00	BKK-PKT	TXN-202405-01000378	2	SKU-MASS-098	1	24900.00	0.00	credit_card	1
2024-05-01T11:21:58+07:00	BKK-PKT	TXN-202405-01002176	1	SKU-MASS-019	1	55900.00	0.00	mobile_wallet	1
2024-05-01T17:08:12+07:00	BKK-PKT	TXN-202405-01002840	1	SKU-MASS-072	1	8500.00	0.00	mobile_wallet	1
2024-05-01T17:08:12+07:00	BKK-PKT	TXN-202405-01002840	2	SKU-MASS-087	1	12900.00	0.00	mobile_wallet	1
2024-05-01T14:35:24+07:00	BKK-PKT	TXN-202405-01003040	1	SKU-MASS-026	1	24900.00	0.00	cash	1
2024-05-01T19:08:51+07:00	BKK-PKT	TXN-202405-01003316	1	SKU-MASS-094	1	4900.00	0.00	credit_card	1
2024-05-01T17:23:34+07:00	BKK-PKT	TXN-202405-01003647	1	SKU-MASS-041	1	29900.00	0.00	credit_card	1
2024-05-01T21:35:28+07:00	BKK-PKT	TXN-202405-01005305	1	SKU-MASS-027	1	55900.00	0.00	debit_card	1
2024-05-01T21:35:28+07:00	BKK-PKT	TXN-202405-01005305	2	SKU-MASS-010	1	24900.00	0.00	debit_card	1
2024-05-01T13:25:18+07:00	BKK-PKT	TXN-202405-01009961	1	SKU-MASS-087	1	12900.00	0.00	credit_card	1
2024-05-01T09:49:38+07:00	BKK-PKT	TXN-202405-01012910	1	SKU-STD-001	1	12900.00	0.00	credit_card	1
2024-05-01T20:27:58+07:00	BKK-PKT	TXN-202405-01013128	1	SKU-MASS-028	1	6900.00	0.00	mobile_wallet	1
2024-05-01T20:27:58+07:00	BKK-PKT	TXN-202405-01013128	2	SKU-MASS-107	1	55900.00	0.00	mobile_wallet	1
2024-05-01T11:40:29+07:00	BKK-PKT	TXN-202405-01018031	1	SKU-MASS-081	1	29900.00	0.00	debit_card	1
2024-05-01T10:46:14+07:00	BKK-PKT	TXN-202405-01020179	1	SKU-MASS-048	1	8500.00	0.00	cash	1
2024-05-01T14:04:54+07:00	BKK-PKT	TXN-202405-01020675	1	SKU-MASS-073	1	29900.00	0.00	debit_card	1
2024-05-01T14:04:54+07:00	BKK-PKT	TXN-202405-01020675	2	SKU-MASS-110	1	4900.00	0.00	debit_card	1
2024-05-01T14:04:54+07:00	BKK-PKT	TXN-202405-01020675	3	SKU-MASS-104	1	8500.00	0.00	debit_card	1
2024-05-01T14:04:54+07:00	BKK-PKT	TXN-202405-01020675	4	SKU-MASS-108	1	6900.00	0.00	debit_card	1
2024-05-01T14:04:54+07:00	BKK-PKT	TXN-202405-01020675	5	SKU-MASS-106	1	24900.00	0.00	debit_card	1
2024-05-01T14:04:54+07:00	BKK-PKT	TXN-202405-01020675	6	SKU-MASS-073	1	29900.00	0.00	debit_card	1
2024-05-01T18:05:58+07:00	BKK-PKT	TXN-202405-01024411	1	SKU-MASS-110	1	4900.00	0.00	mobile_wallet	1
2024-05-01T16:24:30+07:00	BKK-PKT	TXN-202405-01027758	1	SKU-MASS-022	1	4900.00	0.00	mobile_wallet	1
